Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2025-01-27,001395,65.0,49.5,69.0,48.68,147706,859765177.93,106.5,159.43,30.42,76.57
2025-02-05,001395,48.0,41.5,48.0,41.25,108997,472295514.49,13.64,-16.16,-8.0,56.5
2025-02-06,001395,39.51,40.91,42.95,39.5,81292,332327151.66,8.31,-1.42,-0.59,42.14
2025-02-07,001395,40.51,46.86,55.69,40.03,138798,642196354.93,38.28,14.54,5.95,71.95
2025-02-10,001395,43.86,42.67,45.33,42.57,110442,479960609.1,5.89,-8.94,-4.19,57.25
2025-02-11,001395,41.52,40.68,41.99,40.58,79486,326666293.94,3.3,-4.66,-1.99,41.21
2025-02-12,001395,40.88,40.7,41.45,40.57,42938,175472046.5,2.16,0.05,0.02,22.26
2025-02-13,001395,40.29,39.84,40.6,39.71,42791,171056362.56,2.19,-2.11,-0.86,22.18
2025-02-14,001395,39.85,39.97,40.39,39.68,28249,112696763.91,1.78,0.33,0.13,14.64
2025-02-17,001395,39.88,39.92,40.25,39.57,27724,110474558.35,1.7,-0.13,-0.05,14.37
2025-02-18,001395,39.91,40.03,40.68,39.71,42215,169725829.63,2.43,0.28,0.11,21.88
2025-02-19,001395,39.6,39.99,40.05,39.37,29177,116118920.98,1.7,-0.1,-0.04,15.13
2025-02-20,001395,41.01,40.23,41.37,40.22,43465,176693000.33,2.88,0.6,0.24,22.53
2025-02-21,001395,39.91,40.0,40.04,39.44,33571,133444007.37,1.49,-0.57,-0.23,17.4
2025-02-24,001395,39.79,39.76,40.08,39.61,21265,84658656.68,1.18,-0.6,-0.24,11.02
2025-02-25,001395,39.39,39.87,40.2,39.3,35461,140543776.1,2.26,0.28,0.11,18.38
2025-02-26,001395,39.86,39.94,40.2,39.74,25967,103717760.46,1.15,0.18,0.07,13.46
2025-02-27,001395,39.98,40.41,40.74,39.62,40586,163687081.03,2.8,1.18,0.47,21.04
2025-02-28,001395,40.12,40.48,41.65,39.82,52327,213192540.97,4.53,0.17,0.07,27.13
2025-03-03,001395,40.62,42.17,42.5,40.27,60382,249388505.93,5.51,4.17,1.69,31.3
2025-03-04,001395,41.72,41.51,43.35,41.35,49181,206597032.87,4.74,-1.57,-0.66,25.49
2025-03-05,001395,41.02,40.6,41.45,40.3,35634,145001391.76,2.77,-2.19,-0.91,18.47
2025-03-06,001395,40.5,40.81,41.38,40.31,32581,132856814.57,2.64,0.52,0.21,16.89
2025-03-07,001395,40.66,40.2,40.68,40.04,24349,98331053.85,1.57,-1.49,-0.61,12.62
