Date,股票代码,Open,Close,High,Low,Volume,Amount,Amplitude,Change,ChangeAmount,Turnover
2024-09-05,300147,6.87,7.26,7.98,6.86,1489315,1099793469.0,16.47,6.76,0.46,22.65
2024-09-06,300147,7.18,7.07,7.5,7.0,1214065,876831051.0,6.89,-2.62,-0.19,18.47
2024-09-09,300147,7.37,7.23,7.65,7.0,1185819,870760490.0,9.19,2.26,0.16,18.04
2024-09-10,300147,7.03,6.69,7.42,6.52,1141023,776850847.0,12.45,-7.47,-0.54,17.36
2024-09-11,300147,6.6,6.61,6.77,6.42,597039,395651127.0,5.23,-1.2,-0.08,9.08
2024-09-12,300147,6.58,6.59,6.88,6.57,578883,385973724.0,4.69,-0.3,-0.02,8.8
2024-09-13,300147,6.44,6.42,6.63,6.36,604435,392070729.0,4.1,-2.58,-0.17,9.19
2024-09-18,300147,6.54,6.2,6.59,6.12,533324,332999045.0,7.32,-3.43,-0.22,8.11
2024-09-19,300147,6.23,6.37,6.43,6.16,497684,314490385.0,4.35,2.74,0.17,7.57
2024-09-20,300147,6.37,6.2,6.43,6.14,457594,285210087.0,4.55,-2.67,-0.17,6.96
2024-09-23,300147,6.35,6.31,6.44,6.2,507841,321451306.0,3.87,1.77,0.11,7.72
2024-09-24,300147,6.25,6.53,6.55,6.15,717635,458100035.0,6.34,3.49,0.22,10.92
2024-09-25,300147,6.58,6.53,6.88,6.47,953364,634182487.0,6.28,0.0,0.0,14.5
2024-09-26,300147,6.46,6.73,6.74,6.43,744755,489099194.0,4.75,3.06,0.2,11.33
2024-09-27,300147,6.89,7.12,7.3,6.81,970275,682107797.0,7.28,5.79,0.39,14.76
2024-09-30,300147,7.36,8.37,8.41,7.36,1332241,1055671495.0,14.75,17.56,1.25,20.26
2024-10-08,300147,9.69,9.07,9.7,8.41,1995540,1807638015.0,15.41,8.36,0.7,30.35
2024-10-09,300147,8.5,7.31,8.6,7.3,1323810,1041914788.0,14.33,-19.4,-1.76,20.14
2024-10-10,300147,7.51,8.77,8.77,7.51,1488974,1265696357.0,17.24,19.97,1.46,22.65
2024-10-11,300147,8.7,7.91,8.7,7.59,1407859,1119480067.0,12.66,-9.81,-0.86,21.41
2024-10-14,300147,7.98,8.14,8.43,7.32,1122763,872597412.0,14.03,2.91,0.23,17.08
2024-10-15,300147,7.99,8.72,9.5,7.96,1490943,1293786662.0,18.92,7.13,0.58,22.68
2024-10-16,300147,8.44,8.82,9.29,8.4,1255264,1117035362.0,10.21,1.15,0.1,19.09
2024-10-17,300147,8.66,8.29,8.8,8.2,1086675,917492735.0,6.8,-6.01,-0.53,16.53
2024-10-18,300147,8.29,8.44,8.69,8.11,967794,810709548.0,7.0,1.81,0.15,14.72
2024-10-21,300147,8.35,9.06,9.49,8.23,1405589,1225080799.0,14.93,7.35,0.62,21.38
2024-10-22,300147,9.32,10.47,10.76,9.25,1890459,1908099375.0,16.67,15.56,1.41,28.75
2024-10-23,300147,10.0,10.27,10.97,9.68,1640650,1693020483.0,12.32,-1.91,-0.2,24.95
2024-10-24,300147,10.45,9.8,10.82,9.77,1225757,1250209838.0,10.22,-4.58,-0.47,18.64
2024-10-25,300147,9.45,9.92,10.2,9.45,1034536,1015576690.0,7.65,1.22,0.12,15.74
2024-10-28,300147,10.15,11.9,11.9,10.03,1586223,1818462721.0,18.85,19.96,1.98,24.13
2024-10-29,300147,12.73,14.28,14.28,12.27,2072559,2713999666.0,16.89,20.0,2.38,31.52
2024-10-30,300147,14.0,15.76,16.49,13.7,1883967,2897298818.0,19.54,10.36,1.48,28.66
2024-10-31,300147,15.1,15.0,15.68,14.28,1535974,2303254215.0,8.88,-4.82,-0.76,23.36
2024-11-01,300147,14.6,12.95,14.87,12.63,1340374,1798050711.0,14.93,-13.67,-2.05,20.39
2024-11-04,300147,12.6,12.78,13.35,12.6,746767,966232820.0,5.79,-1.31,-0.17,11.36
2024-11-05,300147,12.78,13.62,14.14,12.78,1027891,1403240295.0,10.64,6.57,0.84,15.63
2024-11-06,300147,13.6,13.26,14.16,13.09,881507,1195959321.0,7.86,-2.64,-0.36,13.41
2024-11-07,300147,12.8,13.99,14.33,12.46,1189574,1622438760.0,14.1,5.51,0.73,18.09
2024-11-08,300147,13.75,14.36,14.9,13.68,1096065,1555314884.0,8.72,2.64,0.37,16.67
2024-11-11,300147,14.19,13.88,14.25,13.4,743367,1029141280.0,5.92,-3.34,-0.48,11.31
2024-11-12,300147,14.0,14.53,16.1,13.81,1174522,1747596794.0,16.5,4.68,0.65,17.86
2024-11-13,300147,14.2,13.89,14.48,13.44,763991,1061703139.0,7.16,-4.4,-0.64,11.62
2024-11-14,300147,13.62,12.96,13.7,12.88,565535,750539486.0,5.9,-6.7,-0.93,8.6
2024-11-15,300147,13.01,12.9,13.45,12.86,504828,664867853.0,4.55,-0.46,-0.06,7.68
2024-11-18,300147,12.79,11.8,13.04,11.69,613424,748794018.0,10.47,-8.53,-1.1,9.33
2024-11-19,300147,11.95,12.29,12.35,11.64,447387,534039461.0,6.02,4.15,0.49,6.8
2024-11-20,300147,12.24,12.64,13.0,12.15,563827,716197324.0,6.92,2.85,0.35,8.58
2024-11-21,300147,12.45,12.71,13.03,12.19,611386,767192976.0,6.65,0.55,0.07,9.3
2024-11-22,300147,12.89,12.07,13.13,11.95,488475,610341504.0,9.28,-5.04,-0.64,7.43
2024-11-25,300147,11.97,12.62,13.19,11.52,628121,776064441.0,13.84,4.56,0.55,9.55
2024-11-26,300147,12.41,12.66,13.2,12.41,501455,645018294.0,6.26,0.32,0.04,7.63
2024-11-27,300147,12.54,12.59,12.85,11.79,468163,573855913.0,8.37,-0.55,-0.07,7.12
2024-11-28,300147,12.45,12.43,12.9,12.4,377150,475924643.0,3.97,-1.27,-0.16,5.74
2024-11-29,300147,12.46,12.37,12.7,12.03,411300,507513551.0,5.39,-0.48,-0.06,6.26
2024-12-02,300147,12.37,12.9,13.0,12.28,521913,668654344.0,5.82,4.28,0.53,7.94
2024-12-03,300147,12.96,12.57,12.96,12.44,372758,470952474.0,4.03,-2.56,-0.33,5.67
2024-12-04,300147,12.46,12.02,12.5,11.96,397256,484137865.0,4.3,-4.38,-0.55,6.04
2024-12-05,300147,12.02,12.38,12.39,11.8,333895,405857365.0,4.91,3.0,0.36,5.08
2024-12-06,300147,12.27,12.43,12.6,12.05,390480,481619807.0,4.44,0.4,0.05,5.94
2024-12-09,300147,12.62,12.18,12.87,12.13,319723,396707910.0,5.95,-2.01,-0.25,4.86
2024-12-10,300147,12.56,12.43,12.86,12.34,530793,668699312.0,4.27,2.05,0.25,8.07
2024-12-11,300147,12.38,12.62,13.0,12.2,438059,555154590.0,6.44,1.53,0.19,6.66
2024-12-12,300147,12.55,13.87,14.85,12.55,1219875,1684858885.0,18.23,9.9,1.25,18.55
2024-12-13,300147,13.78,13.26,13.82,13.1,739904,985356868.0,5.19,-4.4,-0.61,11.25
2024-12-16,300147,13.05,12.45,13.24,12.36,517225,657837468.0,6.64,-6.11,-0.81,7.87
2024-12-17,300147,12.45,11.82,12.55,11.77,407009,488642434.0,6.27,-5.06,-0.63,6.19
2024-12-18,300147,11.8,11.84,11.94,11.4,269480,316186404.0,4.57,0.17,0.02,4.1
2024-12-19,300147,11.6,12.01,12.48,11.49,406103,491579966.0,8.36,1.44,0.17,6.18
2024-12-20,300147,11.9,12.35,12.52,11.86,409691,498301055.0,5.5,2.83,0.34,6.23
2024-12-23,300147,12.18,11.67,12.25,11.66,317508,378628136.0,4.78,-5.51,-0.68,4.83
2024-12-24,300147,11.68,11.88,12.2,11.68,223203,265480135.0,4.46,1.8,0.21,3.39
2024-12-25,300147,11.95,11.5,12.14,11.48,242965,284032198.0,5.56,-3.2,-0.38,3.7
2024-12-26,300147,11.3,10.43,11.43,9.91,559149,595465189.0,13.22,-9.3,-1.07,8.5
2024-12-27,300147,10.41,10.44,10.68,10.22,291717,306743606.0,4.41,0.1,0.01,4.44
2024-12-30,300147,10.43,10.19,10.58,10.11,245715,252151330.0,4.5,-2.39,-0.25,3.74
2024-12-31,300147,10.28,9.77,10.32,9.74,325557,323926756.0,5.69,-4.12,-0.42,4.95
2025-01-02,300147,9.88,9.64,10.09,9.53,267819,263090326.0,5.73,-1.33,-0.13,4.07
2025-01-03,300147,9.88,9.86,10.5,9.65,542003,546542973.0,8.82,2.28,0.22,8.24
2025-01-06,300147,9.9,11.3,11.5,9.9,972142,1055516858.0,16.23,14.6,1.44,14.79
2025-01-07,300147,10.95,10.62,10.95,10.3,707920,742908881.0,5.75,-6.02,-0.68,10.77
2025-01-08,300147,10.53,10.9,11.4,10.45,689389,758894524.0,8.95,2.64,0.28,10.49
2025-01-09,300147,10.6,10.68,11.02,10.31,466471,496975411.0,6.51,-2.02,-0.22,7.1
2025-01-10,300147,10.65,9.95,10.65,9.94,418069,427140989.0,6.65,-6.84,-0.73,6.36
2025-01-13,300147,9.65,9.78,9.92,9.34,255543,246313221.0,5.83,-1.71,-0.17,3.89
2025-01-14,300147,9.91,10.28,10.28,9.88,338843,344418390.0,4.09,5.11,0.5,5.15
2025-01-15,300147,10.35,10.28,10.63,10.07,330824,341379408.0,5.45,0.0,0.0,5.03
2025-01-16,300147,10.05,10.21,10.45,9.98,350363,357076800.0,4.57,-0.68,-0.07,5.33
2025-01-17,300147,10.1,10.11,10.28,9.93,225172,226749896.0,3.43,-0.98,-0.1,3.42
2025-01-20,300147,10.15,10.05,10.28,10.01,182776,185070406.0,2.67,-0.59,-0.06,2.78
2025-01-21,300147,10.13,9.95,10.19,9.76,213392,211735079.0,4.28,-1.0,-0.1,3.25
2025-01-22,300147,10.0,9.64,10.0,9.61,203876,198497944.0,3.92,-3.12,-0.31,3.1
2025-01-23,300147,9.75,9.56,9.98,9.56,212513,208266559.0,4.36,-0.83,-0.08,3.23
2025-01-24,300147,9.56,9.52,9.65,9.42,197826,188366971.0,2.41,-0.42,-0.04,3.01
2025-01-27,300147,9.52,9.56,9.99,9.52,191589,186178946.0,4.94,0.42,0.04,2.91
2025-02-05,300147,9.89,9.96,10.2,9.75,308721,307829860.0,4.71,4.18,0.4,4.7
2025-02-06,300147,9.96,10.26,10.37,9.66,403267,403386345.0,7.13,3.01,0.3,6.13
2025-02-07,300147,10.1,10.47,10.72,10.1,491821,515637966.0,6.04,2.05,0.21,7.48
2025-02-10,300147,10.4,10.55,10.64,10.34,419863,440573740.0,2.87,0.76,0.08,6.39
2025-02-11,300147,10.52,10.13,10.57,10.11,347204,354973413.0,4.36,-3.98,-0.42,5.28
2025-02-12,300147,10.08,10.19,10.33,9.96,310741,312809239.0,3.65,0.59,0.06,4.73
2025-02-13,300147,10.19,10.07,10.25,10.01,237990,240926442.0,2.36,-1.18,-0.12,3.62
2025-02-14,300147,10.08,10.68,11.3,10.08,817632,887945266.0,12.12,6.06,0.61,12.44
2025-02-17,300147,11.26,10.73,11.58,10.69,624303,692612881.0,8.33,0.47,0.05,9.5
2025-02-18,300147,10.73,9.98,10.79,9.96,481105,494497526.0,7.74,-6.99,-0.75,7.32
2025-02-19,300147,9.99,10.03,10.17,9.87,311041,310996854.0,3.01,0.5,0.05,4.73
2025-02-20,300147,9.91,10.04,10.31,9.88,292796,295928090.0,4.29,0.1,0.01,4.45
2025-02-21,300147,9.96,10.03,10.08,9.86,301080,299941944.0,2.19,-0.1,-0.01,4.58
2025-02-24,300147,9.99,10.28,10.5,9.91,406907,415635503.0,5.88,2.49,0.25,6.19
2025-02-25,300147,10.16,10.15,10.37,10.0,259704,264742212.0,3.6,-1.26,-0.13,3.95
2025-02-26,300147,10.15,10.31,10.36,10.15,278445,285440851.0,2.07,1.58,0.16,4.24
2025-02-27,300147,10.23,10.53,10.56,10.19,397000,414380661.0,3.59,2.13,0.22,6.04
2025-02-28,300147,10.43,10.01,10.65,9.98,361598,370838299.0,6.36,-4.94,-0.52,5.5
2025-03-03,300147,9.9,9.86,10.11,9.63,286233,282767310.0,4.8,-1.5,-0.15,4.35
2025-03-04,300147,9.76,9.62,9.77,9.47,288039,276665224.0,3.04,-2.43,-0.24,4.38
2025-03-05,300147,9.57,9.5,9.59,9.32,243426,229301150.0,2.81,-1.25,-0.12,3.7
2025-03-06,300147,9.54,9.67,9.77,9.44,239141,229774019.0,3.47,1.79,0.17,3.64
2025-03-07,300147,9.59,9.43,9.68,9.35,228998,216739310.58,3.41,-2.48,-0.24,3.48
